interaction_id,session_id,user_id,timestamp_utc,split,use_case,model_provider,model_name,account_tier,channel,region,segment,latency_ms,prompt_tokens,completion_tokens,total_tokens,tokens_per_second,cost_usd,tool_calls_count,temperature,top_p,max_tokens,retry_index,response_quality_score,user_feedback_score,failure_type,is_failure,is_failure_was_missing,safety_block_flag,hallucination_flag,toxicity_flag,formatting_error_flag,tool_error_flag,latency_timeout_flag
i0000616,s000327,u00071,2025-01-19 23:47:19+00:00,test,search,openai,gpt,pro,web,apac,enterprise,2451.59,165,641,806,328.77,0.001612,0,1.17,0.62,976,0,0.74,-0.766,none,False,False,False,False,False,False,False,False
i0000617,s000376,u00029,2025-02-01 11:39:33+00:00,train,summarization,local,llama,pro,api,us,smb,1325.44,89,70,159,119.96,0.000636,1,1.09,0.74,893,2,0.854,1.0,none,False,False,False,False,False,False,False,False
i0000618,s000460,u00032,2025-01-08 22:32:54+00:00,train,search,anthropic,claude,pro,web,apac,consumer,1545.42,270,219,489,316.42,0.002934,0,0.72,1.0,1594,0,0.996,0.506,none,False,False,False,False,False,False,False,False
i0000619,s000307,u00091,2025-01-08 12:01:52+00:00,train,summarization,openai,gpt,enterprise,mobile,mena,smb,1121.98,371,104,475,423.36,0.0019,0,0.32,0.73,673,1,0.244,0.324,none,False,False,False,False,False,False,False,False
i0000620,s000051,u00228,2025-02-11 03:00:56+00:00,val,coding,local,llama,pro,mobile,eu,consumer,1425.33,227,101,328,230.12,0.001968,0,0.97,0.94,1759,2,0.598,0.469,none,False,False,False,False,False,False,False,False
i0000621,s000294,u00100,2025-03-01 20:49:46+00:00,test,summarization,openai,gpt,enterprise,mobile,apac,smb,1658.5,195,56,251,151.34,0.000502,0,0.84,0.63,642,2,0.85,0.296,none,False,False,False,False,False,False,False,False
i0000622,s000158,u00168,2025-01-17 09:57:45+00:00,val,coding,openai,gpt,enterprise,mobile,apac,consumer,1985.79,86,319,405,203.95,0.00243,0,1.17,0.78,1109,0,0.2,0.46,none,False,False,False,False,False,False,False,False
i0000623,s000014,u00229,2025-02-25 14:41:53+00:00,train,analytics,openai,gpt,free,web,eu,consumer,1134.65,380,79,459,404.53,0.002754,1,0.45,0.74,608,2,0.636,-0.024,none,False,False,False,False,False,False,False,False
i0000624,s000037,u00258,2025-01-21 15:34:20+00:00,train,analytics,openai,gpt,free,web,mena,consumer,1797.59,352,221,573,318.76,0.001146,0,0.07,0.68,1342,2,0.728,0.833,none,False,False,False,False,False,False,False,False
i0000625,s000296,u00157,2025-01-21 07:23:34+00:00,train,search,local,llama,enterprise,mobile,eu,smb,2506.47,364,687,1051,419.32,0.002102,0,1.2,0.75,961,1,0.353,-0.115,none,False,False,False,False,False,False,False,False
i0000626,s000473,u00130,2025-01-06 17:36:13+00:00,train,support,google,gemini,enterprise,api,eu,enterprise,2413.54,169,621,790,327.32,0.00316,0,1.01,0.86,587,0,0.521,-0.342,toxicity,True,False,False,False,True,False,False,False
i0000627,s000253,u00057,2025-01-26 12:01:52+00:00,test,summarization,local,llama,enterprise,api,eu,consumer,3052.23,265,657,922,302.07,0.005532,0,0.27,0.8,1556,2,0.832,-0.815,none,False,False,False,False,False,False,False,False
i0000628,s000223,u00212,2025-01-30 08:47:34+00:00,train,support,local,llama,free,api,mena,smb,1088.37,195,44,239,219.59,0.000478,0,0.87,0.94,1923,1,0.253,0.057,none,False,False,False,False,False,False,False,False
i0000629,s000045,u00021,2025-02-09 07:08:59+00:00,val,analytics,anthropic,claude,enterprise,web,us,smb,1834.03,124,469,593,323.33,0.001186,0,0.0,0.96,181,1,0.308,0.961,none,False,False,False,False,False,False,False,False
i0000630,s000338,u00096,2025-01-10 17:54:38+00:00,train,search,google,gemini,free,api,apac,consumer,1946.1,114,451,565,290.32,0.00226,0,0.67,0.79,1218,1,0.854,-0.074,none,False,False,False,False,False,False,False,False
i0000631,s000028,u00247,2025-01-12 05:59:03+00:00,train,analytics,anthropic,claude,pro,mobile,us,enterprise,1231.37,178,110,288,233.89,0.000576,1,0.44,0.99,1507,0,0.847,-0.627,none,False,False,False,False,False,False,False,False
i0000632,s000421,u00279,2025-01-26 02:58:46+00:00,train,analytics,anthropic,claude,enterprise,api,apac,enterprise,2148.87,239,636,875,407.19,0.0035,0,0.46,0.63,1509,1,0.672,0.371,none,False,False,False,False,False,False,False,False
i0000633,s000409,u00281,2025-01-05 21:09:42+00:00,train,summarization,google,gemini,free,web,eu,enterprise,1280.63,83,294,377,294.39,0.001508,2,0.29,0.71,551,0,0.533,-0.191,none,False,False,False,False,False,False,False,False
i0000634,s000496,u00124,2025-01-09 07:57:48+00:00,train,coding,openai,gpt,pro,mobile,mena,consumer,2394.15,292,684,976,407.66,0.005856,0,0.33,0.77,347,0,0.285,1.0,none,False,False,False,False,False,False,False,False
i0000635,s000143,u00083,2025-02-07 15:23:05+00:00,train,coding,anthropic,claude,pro,web,us,consumer,1459.19,204,97,301,206.28,0.000602,1,0.55,0.83,1114,1,0.849,0.845,none,False,False,False,False,False,False,False,False
i0000636,s000081,u00283,2025-02-27 17:11:39+00:00,val,search,local,llama,pro,mobile,eu,smb,2203.25,357,462,819,371.72,0.004914,0,0.3,0.82,1350,0,0.393,-0.563,none,False,False,False,False,False,False,False,False
i0000637,s000150,u00018,2025-02-04 20:07:12+00:00,train,support,local,llama,free,api,apac,enterprise,1366.46,140,108,248,181.49,0.000992,1,0.56,0.83,683,2,0.931,0.096,none,False,False,False,False,False,False,False,False
i0000638,s000400,u00094,2025-01-09 15:00:58+00:00,train,summarization,google,gemini,pro,api,mena,consumer,2104.28,58,665,723,343.59,0.004338,2,0.69,0.96,836,2,0.821,-0.253,none,False,False,False,False,False,False,False,False
i0000639,s000110,u00212,2025-03-01 16:59:26+00:00,train,search,openai,gpt,enterprise,web,eu,smb,2522.2,152,433,585,231.94,0.00117,0,0.85,0.71,1149,1,0.265,-0.496,none,False,False,False,False,False,False,False,False
i0000640,s000444,u00147,2025-02-01 20:05:34+00:00,train,summarization,local,llama,free,mobile,eu,smb,1221.55,390,71,461,377.39,0.001844,1,0.81,0.93,992,1,0.708,0.166,none,False,False,False,False,False,False,False,False
i0000641,s000078,u00069,2025-02-13 22:38:26+00:00,train,analytics,local,llama,pro,web,mena,smb,1622.12,155,166,321,197.89,0.001926,0,0.29,0.82,1056,0,0.937,0.691,none,False,False,False,False,False,False,False,False
i0000642,s000025,u00235,2025-01-12 01:07:28+00:00,train,summarization,local,llama,pro,mobile,mena,consumer,1584.86,293,264,557,351.45,0.002228,0,0.05,0.8,1437,0,0.903,0.151,none,False,False,False,False,False,False,False,False
i0000643,s000110,u00212,2025-02-04 17:50:17+00:00,train,summarization,anthropic,claude,pro,api,mena,consumer,1068.23,343,28,371,347.3,0.000742,2,1.0,0.72,2017,2,0.691,-0.11,none,False,False,False,False,False,False,False,False
i0000644,s000378,u00225,2025-01-05 04:11:07+00:00,train,coding,local,llama,enterprise,mobile,apac,consumer,1267.99,142,25,167,131.7,0.000334,0,1.05,0.72,1656,1,0.338,-1.0,none,False,False,False,False,False,False,False,False
i0000645,s000302,u00248,2025-02-07 21:23:26+00:00,train,analytics,anthropic,claude,free,mobile,mena,consumer,2969.91,271,649,920,309.77,0.00184,1,1.17,0.76,143,2,0.744,-0.199,none,False,False,False,False,False,False,False,False
i0000646,s000178,u00049,2025-01-13 01:09:49+00:00,val,support,local,llama,free,web,apac,enterprise,2506.05,113,687,800,319.23,0.0016,0,1.15,0.91,798,0,0.733,0.531,formatting_error,True,False,False,False,False,True,False,False
i0000647,s000329,u00043,2025-02-24 05:55:21+00:00,test,coding,google,gemini,enterprise,api,eu,enterprise,1910.38,170,384,554,290.0,0.002216,0,0.76,0.79,146,0,0.671,-0.605,none,False,False,False,False,False,False,False,False
i0000648,s000325,u00293,2025-01-04 04:36:38+00:00,test,coding,openai,gpt,enterprise,api,eu,enterprise,2159.41,146,633,779,360.75,0.004674,1,1.07,0.66,1804,1,0.413,0.97,none,False,False,False,False,False,False,False,False
i0000649,s000278,u00235,2025-02-09 14:28:55+00:00,test,analytics,openai,gpt,free,api,mena,enterprise,1661.99,282,465,747,449.46,0.002988,0,0.54,0.9,1365,2,0.92,-0.15,none,False,False,False,False,False,False,False,False
i0000650,s000258,u00032,2025-01-09 00:06:10+00:00,val,search,anthropic,claude,free,web,eu,smb,1536.37,355,39,394,256.45,0.000788,0,0.94,0.87,548,1,0.602,0.316,none,False,False,False,False,False,False,False,False
i0000651,s000051,u00228,2025-02-11 00:24:30+00:00,val,coding,anthropic,claude,pro,web,apac,consumer,2540.85,130,505,635,249.92,0.00127,0,1.15,0.98,1739,2,0.438,-0.039,none,False,False,False,False,False,False,False,False
i0000652,s000130,u00191,2025-01-30 12:06:03+00:00,val,coding,local,llama,enterprise,web,eu,enterprise,971.47,144,32,176,181.17,0.000352,0,0.96,0.81,1208,0,0.404,-0.506,none,False,False,False,False,False,False,False,False
i0000653,s000264,u00278,2025-02-28 23:19:11+00:00,train,summarization,local,llama,pro,web,eu,enterprise,2215.14,335,575,910,410.81,0.00182,0,0.5,0.86,226,2,0.425,0.464,none,False,False,False,False,False,False,False,False
i0000654,s000068,u00112,2025-02-09 12:40:46+00:00,train,analytics,google,gemini,enterprise,api,eu,consumer,1271.03,206,269,475,373.71,0.00285,0,0.45,0.79,418,1,0.569,-0.159,none,False,False,False,False,False,False,False,False
i0000655,s000238,u00130,2025-01-23 10:42:08+00:00,train,support,local,llama,pro,mobile,eu,enterprise,1599.73,224,116,340,212.54,0.00068,1,0.35,0.87,1681,0,0.385,-0.3,none,False,False,False,False,False,False,False,False
i0000656,s000059,u00224,2025-01-06 15:47:21+00:00,train,support,google,gemini,enterprise,api,apac,smb,1811.24,294,195,489,269.98,0.000978,1,0.44,0.77,683,1,0.614,-1.0,latency_timeout,True,False,False,False,False,False,False,True
i0000657,s000394,u00180,2025-02-05 13:14:36+00:00,train,analytics,local,llama,free,mobile,eu,enterprise,1931.92,89,484,573,296.6,0.002292,0,0.98,0.66,1135,2,0.354,0.982,tool_error,True,False,False,False,False,False,True,False
i0000658,s000052,u00059,2025-01-27 09:14:16+00:00,train,analytics,anthropic,claude,enterprise,api,us,consumer,1805.73,353,595,948,500.0,0.001896,1,0.84,0.99,1847,2,0.417,0.204,none,False,False,False,False,False,False,False,False
i0000659,s000047,u00134,2025-01-04 14:07:30+00:00,test,coding,google,gemini,enterprise,web,mena,smb,1470.98,171,408,579,393.61,0.001158,0,0.3,0.89,683,0,0.296,0.864,none,False,False,False,False,False,False,False,False
i0000660,s000319,u00282,2025-02-04 00:04:37+00:00,train,analytics,anthropic,claude,enterprise,api,apac,consumer,1328.7,277,129,406,305.56,0.001624,0,0.85,0.84,150,2,0.486,0.572,none,False,False,False,False,False,False,False,False
i0000661,s000111,u00084,2025-01-13 05:52:03+00:00,test,search,anthropic,claude,free,web,eu,enterprise,2530.19,195,632,827,326.85,0.001654,0,0.46,0.79,289,0,0.525,0.864,none,False,False,False,False,False,False,False,False
i0000662,s000176,u00139,2025-01-15 16:10:24+00:00,val,support,openai,gpt,enterprise,mobile,eu,smb,2153.37,311,557,868,403.09,0.003472,0,0.67,0.88,1885,1,0.523,-0.138,none,False,False,False,False,False,False,False,False
i0000663,s000158,u00168,2025-01-01 08:11:50+00:00,val,support,openai,gpt,enterprise,mobile,mena,smb,1395.82,260,298,558,399.77,0.001116,2,0.44,0.65,1279,1,0.78,-0.623,none,False,False,False,False,False,False,False,False
i0000664,s000109,u00142,2025-01-23 01:18:10+00:00,train,coding,openai,gpt,enterprise,mobile,mena,enterprise,1836.39,102,397,499,271.73,0.001996,1,0.63,0.73,758,2,0.587,0.658,none,False,False,False,False,False,False,False,False
i0000665,s000381,u00002,2025-01-14 02:59:11+00:00,test,search,google,gemini,free,web,us,consumer,1945.11,107,675,782,402.03,0.001564,0,0.88,0.65,279,1,0.754,0.278,none,False,False,False,False,False,False,False,False
i0000666,s000346,u00077,2025-01-05 20:47:17+00:00,train,summarization,google,gemini,enterprise,web,apac,enterprise,1845.04,355,276,631,342.0,0.001262,0,0.88,0.65,1463,0,0.227,-0.08,none,False,False,False,False,False,False,False,False
i0000667,s000120,u00035,2025-01-27 07:54:35+00:00,test,analytics,openai,gpt,enterprise,web,eu,consumer,1169.49,227,37,264,225.74,0.001056,1,0.9,0.61,204,1,0.549,0.646,none,False,False,False,False,False,False,False,False
i0000668,s000344,u00155,2025-01-14 00:32:37+00:00,train,support,anthropic,claude,free,web,mena,smb,1258.53,139,119,258,205.0,0.000516,1,0.47,0.9,304,2,0.272,0.385,none,False,False,False,False,False,False,False,False
i0000669,s000357,u00046,2025-01-09 17:29:28+00:00,test,summarization,local,llama,free,api,us,smb,1620.4,91,428,519,320.29,0.001038,0,0.83,0.69,1268,2,0.57,0.583,none,False,False,False,False,False,False,False,False
i0000670,s000270,u00178,2025-01-29 12:43:53+00:00,val,coding,openai,gpt,enterprise,api,mena,smb,2680.3,86,698,784,292.51,0.001568,1,0.29,0.93,1359,0,0.692,-0.413,hallucination,True,False,False,True,False,False,False,False
i0000671,s000290,u00143,2025-01-04 10:49:59+00:00,val,summarization,local,llama,enterprise,mobile,us,smb,1799.43,371,523,894,496.82,0.001788,1,0.57,0.96,1221,1,0.837,0.787,none,False,False,False,False,False,False,False,False
i0000672,s000468,u00179,2025-03-01 21:28:40+00:00,train,support,anthropic,claude,pro,api,us,smb,1938.85,391,440,831,428.6,0.001662,0,0.7,0.67,1874,0,0.64,0.197,none,False,False,False,False,False,False,False,False
i0000673,s000227,u00243,2025-01-29 07:31:45+00:00,train,support,openai,gpt,pro,api,apac,consumer,1787.22,181,239,420,235.0,0.00252,0,0.82,0.88,644,1,0.504,0.851,none,False,False,False,False,False,False,False,False
i0000674,s000193,u00183,2025-03-01 13:44:23+00:00,val,coding,local,llama,enterprise,web,us,enterprise,1954.75,112,318,430,219.98,0.00086,1,1.09,0.78,1193,1,0.412,0.781,none,False,False,False,False,False,False,False,False
i0000675,s000270,u00178,2025-02-22 17:52:39+00:00,val,analytics,google,gemini,pro,web,mena,smb,1062.99,190,46,236,222.02,0.000944,0,0.37,0.97,715,2,0.966,0.612,none,False,False,False,False,False,False,False,False
i0000676,s000418,u00037,2025-02-28 14:36:07+00:00,test,summarization,anthropic,claude,enterprise,mobile,mena,consumer,1717.06,89,272,361,210.24,0.000722,0,1.01,0.79,823,0,0.359,0.133,none,False,False,False,False,False,False,False,False
i0000677,s000355,u00291,2025-02-02 04:59:28+00:00,test,support,openai,gpt,enterprise,web,us,consumer,1895.9,237,443,680,358.67,0.00136,1,0.37,0.75,417,2,0.234,0.626,none,False,False,False,False,False,False,False,False
i0000678,s000038,u00249,2025-01-26 16:21:31+00:00,train,support,google,gemini,free,api,eu,smb,2059.63,265,635,900,436.97,0.0036,1,0.66,0.72,1651,2,0.301,0.866,none,False,False,False,False,False,False,False,False
i0000679,s000230,u00054,2025-02-13 17:50:29+00:00,train,support,google,gemini,free,api,us,enterprise,2540.89,394,647,1041,409.7,0.004164,0,0.99,0.96,1479,1,0.998,0.564,none,False,False,False,False,False,False,False,False
i0000680,s000370,u00232,2025-01-05 02:56:16+00:00,train,summarization,anthropic,claude,free,mobile,mena,enterprise,1740.4,154,578,732,420.59,0.004392,1,0.87,0.69,1496,1,0.925,0.322,latency_timeout,True,False,False,False,False,False,False,True
i0000681,s000112,u00235,2025-02-20 03:58:14+00:00,train,coding,google,gemini,enterprise,mobile,apac,consumer,1351.78,111,34,145,107.27,0.00029,0,1.04,0.93,401,1,0.456,0.627,none,False,False,False,False,False,False,False,False
i0000682,s000495,u00087,2025-01-20 16:11:53+00:00,train,analytics,openai,gpt,free,web,eu,smb,1247.36,88,571,659,500.0,0.001318,0,0.98,0.68,353,0,0.203,-0.115,none,False,False,False,False,False,False,False,False
i0000683,s000405,u00150,2025-01-01 02:51:19+00:00,test,coding,openai,gpt,enterprise,web,apac,consumer,1372.21,175,168,343,249.96,0.001372,0,0.33,0.86,1629,2,0.814,1.0,none,False,False,False,False,False,False,False,False
i0000684,s000424,u00175,2025-01-15 21:07:42+00:00,val,coding,google,gemini,pro,web,us,enterprise,1957.17,256,439,695,355.1,0.00139,0,1.19,0.78,1406,1,0.44,-0.809,none,False,False,False,False,False,False,False,False
i0000685,s000041,u00050,2025-01-15 02:37:46+00:00,val,coding,local,llama,enterprise,web,apac,enterprise,2322.0,63,663,726,312.66,0.001452,0,1.12,0.64,185,0,0.218,0.221,none,False,False,False,False,False,False,False,False
i0000686,s000290,u00143,2025-01-01 23:22:52+00:00,val,coding,local,llama,pro,mobile,apac,smb,1993.32,313,623,936,469.57,0.001872,0,0.52,0.65,1404,1,0.565,-0.044,none,False,False,False,False,False,False,False,False
i0000687,s000264,u00278,2025-02-10 16:06:58+00:00,train,summarization,google,gemini,pro,mobile,us,smb,1388.5,205,471,676,486.86,0.001352,1,0.06,0.71,2009,2,0.539,-0.185,none,False,False,False,False,False,False,False,False
i0000688,s000314,u00085,2025-01-06 10:37:59+00:00,train,analytics,openai,gpt,free,mobile,apac,enterprise,2309.81,325,223,548,237.25,0.003288,0,0.36,0.91,1571,2,0.489,0.383,none,False,False,False,False,False,False,False,False
i0000689,s000426,u00060,2025-02-20 06:26:29+00:00,train,support,anthropic,claude,free,api,us,smb,2049.49,206,374,580,283.0,0.00348,2,1.0,0.89,661,0,0.723,-0.475,none,False,False,False,False,False,False,False,False
i0000690,s000177,u00216,2025-01-28 08:16:05+00:00,train,search,openai,gpt,free,api,apac,enterprise,1680.03,95,498,593,352.97,0.002372,0,1.14,0.68,735,2,0.781,1.0,none,False,False,False,False,False,False,False,False
i0000691,s000267,u00135,2025-02-13 17:57:51+00:00,train,analytics,anthropic,claude,free,mobile,mena,consumer,914.95,47,369,416,454.67,0.000832,0,1.0,0.79,1572,2,0.647,-0.611,none,False,False,False,False,False,False,False,False
i0000692,s000340,u00286,2025-01-21 18:04:45+00:00,train,summarization,local,llama,free,mobile,us,smb,1735.34,240,295,535,308.3,0.00214,0,0.48,0.64,898,0,0.211,-0.371,latency_timeout,True,False,False,False,False,False,False,True
i0000693,s000377,u00221,2025-01-08 05:00:28+00:00,val,support,openai,gpt,enterprise,mobile,apac,smb,1678.44,234,293,527,313.98,0.002108,0,0.07,0.89,1542,1,0.218,-0.427,none,False,False,False,False,False,False,False,False
i0000694,s000386,u00037,2025-01-11 13:01:44+00:00,train,support,google,gemini,enterprise,mobile,eu,consumer,2462.98,332,427,759,308.16,0.003036,0,0.62,0.92,1971,2,0.905,0.319,none,False,False,False,False,False,False,False,False
i0000695,s000169,u00101,2025-02-08 23:49:49+00:00,train,support,local,llama,free,api,us,consumer,1423.39,355,44,399,280.32,0.001596,0,0.45,0.96,906,0,0.349,0.809,none,False,False,False,False,False,False,False,False
i0000696,s000500,u00128,2025-02-12 06:10:31+00:00,val,search,local,llama,pro,web,eu,smb,2624.35,97,698,795,302.93,0.00477,0,0.15,0.95,1229,1,0.518,0.516,none,False,False,False,False,False,False,False,False
i0000697,s000005,u00130,2025-01-17 16:38:30+00:00,train,analytics,google,gemini,enterprise,api,apac,enterprise,754.15,153,89,242,320.89,0.000484,0,0.13,0.74,1068,1,0.283,1.0,none,False,False,False,False,False,False,False,False
i0000698,s000247,u00228,2025-01-22 04:07:54+00:00,train,support,anthropic,claude,free,web,apac,consumer,2001.32,114,689,803,401.23,0.003212,1,0.18,0.7,1104,0,0.383,-0.296,none,False,False,False,False,False,False,False,False
i0000699,s000305,u00163,2025-02-26 20:01:04+00:00,train,coding,local,llama,enterprise,mobile,apac,enterprise,1037.97,78,44,122,117.54,0.000732,0,0.25,0.96,273,0,0.588,0.595,none,False,False,False,False,False,False,False,False
i0000700,s000031,u00136,2025-02-21 04:05:07+00:00,train,support,google,gemini,pro,web,mena,consumer,1748.76,40,368,408,233.31,0.002448,0,0.9,0.66,2022,1,0.388,0.018,none,False,False,False,False,False,False,False,False
